5,5,0,5.1033333333332320e+02,7.2499999999999204e+01,3,4,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,-1.7546319268781772e+01,2.8423707886832108e-18,3.1834563992633525e-42,0.0000000000000000e+00,0.0000000000000000e+00,4.3857257132625125e+02,1.0679242111794218e+21
5,5,1,5.1033333333332320e+02,7.5499999999999289e+01,3,4,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,-1.8235882823905783e+01,5.8092113350599827e-19,5.5544963488735266e-45,0.0000000000000000e+00,0.0000000000000000e+00,3.3679142525456206e+02,8.2008712049485860e+20
5,5,2,5.1033333333332320e+02,1.3499999999999883e+01,3,4,7.0791157567198938e-26,1.7237646867612942e-07,1.7237646867612943e+02,5.0113879897039877e-51,-6.7635220205392468e+00,2.2364779794607528e+00,-1.9088975841178222e+01,8.1474960544183858e-20,2.1491791395062856e-48,4.8288387771893364e-02,1.1758222422456034e+17,2.1349607885380260e+02,5.1986295200900933e+20
5,5,3,5.1033333333332320e+02,3.4499999999999282e+01,3,4,3.8999347497617140e-25,9.4963411156697733e-07,9.4963411156697737e+02,1.5209491052398963e-49,-6.0224436935909225e+00,2.9775563064090780e+00,-1.7328997174787208e+01,-4.6881643192353083e-18,2.3560650778333812e-41,8.0345896283487116e-05,1.9564225745029112e+14,1.5493692303256981e+02,3.7727140758430751e+20
5,5,4,5.1033333333332320e+02,1.9499999999999599e+01,3,4,9.3268052252034618e-17,2.2710770723370430e+02,2.2710770723370432e+11,8.6989295708882595e-33,2.3562318728911209e+00,1.1356231872891120e+01,-1.7565545664463169e+01,-2.7192825485348012e-18,8.1247995758904428e-25,1.0347288999240374e-04,2.5195648713150309e+14,6.4275006162488737e+01,1.5650964000566008e+20
5,6,0,2.9733333333332928e+02,4.7499999999999488e+01,5,4,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,-3.3954227984379962e+01,1.1111482730493982e-34,8.2564697284225403e-47,0.0000000000000000e+00,0.0000000000000000e+00,2.4609297478884130e+02,5.9923639361082858e+20
5,6,1,2.9733333333332928e+02,5.9499999999999496e+01,5,4,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,-3.3203240296540294e+01,6.2626725309555279e-34,1.0460543113764541e-50,0.0000000000000000e+00,0.0000000000000000e+00,1.8170661768101425e+02,4.4245561405326970e+20
5,6,2,2.9733333333332928e+02,3.6999999999999488e+01,5,4,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,-3.4705292530926464e+01,-1.9710946041841610e-35,1.6745601875953886e-51,0.0000000000000000e+00,0.0000000000000000e+00,1.4996515711729970e+02,3.6516515758062476e+20
5,6,3,2.9733333333332928e+02,2.1500000000000057e+01,5,4,1.2376410672742445e-21,3.0136559988127852e-03,3.0136559988127854e+06,1.5317554114037312e-42,-2.5209063228056410e+00,6.4790936771943590e+00,-3.4028782354700567e+01,-9.3587456721078409e-35,5.0425025264756210e-52,5.5115233211485429e+04,1.3420559286996702e+23,8.2868576629710759e+01,2.0178498409334571e+20
5,6,4,2.9733333333332928e+02,1.0499999999999829e+01,5,4,7.5268009165894349e-13,1.8327760231895274e+06,1.8327760231895275e+15,5.6652732037971558e-25,6.2631093946751246e+00,1.5263109394675125e+01,-1.7205126120157015e+01,6.2355372769164868e-18,2.2442158258001015e-17,1.5888325145112684e-04,3.8688071728349388e+14,2.8003633847262410e+01,6.8188848418083971e+19
