h11,cy_index,max_f_chol,max_log10_f_over_Mpl
22,8,0.00022983282055307266,-3.638587953161613
22,9,0.00011489895600183324,-3.939683917392679
23,0,0.0010027926333297562,-2.998788865096737
23,1,0.00021994850486837218,-3.6576789858563505
23,2,5.472316261357883e-05,-4.261828811398769
23,3,5.635551927120805e-05,-4.249063544184877
23,4,0.00031818795755749824,-3.497316261098284
23,5,0.0001572063168881833,-3.8035300070589364
23,6,6.266101051898884e-05,-4.203002605635578
23,7,0.00020012338847404722,-3.6987021522851196
23,8,0.0001287689963391647,-3.890188689302581
23,9,0.0001751635606129792,-3.756556235329351
24,0,0.00017570337264275062,-3.7552199021013
24,1,0.0016172719826432528,-2.791216937033491
24,2,0.00016398101297069627,-3.785206435119543
24,3,9.031056990477426e-05,-4.044261417098729
24,4,0.00017042890292509795,-3.7684567516089564
24,5,3.4353631275186375e-05,-4.464027350033139
24,6,0.00016571166287181207,-3.7806469246366436
24,7,1.952769302376006e-05,-4.709349060666603
24,8,0.00017326001099531342,-3.7613016623761006
24,9,0.00016094853847813015,-3.7933129626488564
25,0,3.7285353936804974e-05,-4.428461729948366
25,1,0.0008529952239162531,-3.069053400523712
25,2,7.763945959236176e-05,-4.109917496169714
25,3,0.00010258018382169148,-3.988936527022315
25,4,7.288775680368121e-05,-4.1373454154288964
25,5,0.00022071821704125152,-3.656161820739606
25,6,7.893880680319243e-05,-4.102709442454131
25,7,5.883529095895582e-05,-4.230362094482599
25,8,0.0001286006326098936,-3.8907568950330234
25,9,7.353276956977488e-05,-4.133519076266548
26,0,0.00023394803881068003,-3.630880591152586
26,1,4.1413229963168514e-05,-4.382860896025598
26,2,5.689820824274648e-05,-4.244901409572243
26,3,4.6737358304430596e-05,-4.330335838504152
26,4,0.0002442267915353801,-3.612206695928586
26,5,6.624279657133723e-05,-4.178861341231289
26,6,6.995902898733937e-05,-4.155156227043088
26,7,8.172817155266525e-05,-4.087628217139815
26,8,9.572627954629097e-05,-4.018968819849123
26,9,9.10074905863457e-05,-4.040922860575229
27,0,0.000403655103111943,-3.393989552682984
27,1,0.0005058917864512419,-3.295942371644723
27,2,4.675704589517505e-05,-4.330152935319264
27,3,0.00029237313086308373,-3.5340625416118403
27,4,0.0003569714533590513,-3.4473665125834407
27,5,0.0002190534518605835,-3.6594498987871433
27,6,0.0005313655391945285,-3.274606614440136
27,7,0.00013031072607558338,-3.8850198353716965
27,8,8.666585379682829e-05,-4.0621519801320085
27,9,0.0005064132134046472,-3.295494971170283
28,0,0.00024059226018443018,-3.6187183479573526
28,1,1.5062901733708091e-05,-4.822091357116343
28,2,1.7401189441092613e-05,-4.759421064933036
28,3,3.038286747064615e-05,-4.517371240746072
28,4,0.0005392497574968376,-3.268210041529653
28,5,0.00018666476853901537,-3.7289376438771558
28,6,0.0003294387804932928,-3.482225278381501
28,7,5.555866430389151e-05,-4.255248203762758
28,8,9.766556450920575e-05,-4.010258535358089
28,9,6.837211051741847e-05,-4.165121014045815
29,0,0.00016350614379511766,-3.786465923944445
29,1,0.0001372826999768976,-3.8623841880214695
29,2,2.8150087655991684e-05,-4.550520248469678
29,3,0.00014496082737281042,-3.838749340897804
29,4,0.0001383874730713034,-3.858903220733553
29,5,9.935241056522295e-05,-4.002821591236861
29,6,5.3139742008184124e-05,-4.274580558406998
29,7,7.932854339168234e-05,-4.100570520033278
29,8,1.357465008029721e-05,-4.867271356593973
29,9,2.0842419390037802e-05,-4.681051869501288
30,0,2.872248829183391e-05,-4.541777938921315
30,1,8.615874211810884e-05,-4.064700650183055
30,2,4.745106886382828e-05,-4.323754000382436
30,3,5.571306618722402e-05,-4.254042939340811
30,4,0.00017082123993305472,-3.7674581300626033
30,5,0.0001184494659730793,-3.92646689294432
30,6,9.61125916804117e-05,-4.017219711820612
30,7,6.2202744419352e-06,-5.206190453574665
30,8,1.9773729168008822e-05,-4.703911418477884
30,9,5.612504230728634e-05,-4.250843318615541
31,0,0.00013312935676627885,-3.8757261663451272
31,1,2.4258503066840847e-05,-4.61513600189767
31,2,8.8972010127669e-05,-4.05074659738843
31,3,0.0004066328235774341,-3.3907975678445577
31,4,2.776119914287645e-05,-4.556561778495045
31,5,5.631211967222466e-05,-4.249398124858872
31,6,6.777380500835963e-05,-4.168938131185332
31,7,0.00017070926012301442,-3.7677429199441503
31,8,6.11553717018172e-05,-4.213565389846057
31,9,4.653930199302335e-05,-4.332180134647302
32,0,0.00018216665936757268,-3.739531105835348
32,1,0.00010007112301215622,-3.9996912264743467
32,2,9.250664801191606e-05,-4.033827055464818
32,3,0.00011818064132472507,-3.9274536575867343
32,4,8.132450936032372e-05,-4.089778548184404
32,5,3.5903555687076735e-05,-4.444862539198588
32,6,0.000233387509671282,-3.6319223900472437
32,7,7.511615046863808e-05,-4.124266676773181
32,8,6.452839519945647e-05,-4.1902491355233895
32,9,4.065882109552483e-05,-4.390845217904837
33,0,8.05915986401313e-05,-4.093710229341365
33,1,1.0604955060670437e-05,-4.97449116750048
33,2,0.00021016050149470734,-3.6774489038871736
33,3,2.8480095334076006e-05,-4.545458561278375
33,4,0.00044301510192607706,-3.3535814688754164
33,5,0.00013254278294078702,-3.877643914964638
33,6,0.00010252350779778237,-3.9891765430344313
33,7,2.9860146910067995e-05,-4.524908059903863
33,8,3.537561075857904e-05,-4.451296053325155
33,9,2.124101647962292e-05,-4.6728247041193685
34,0,5.468674344045218e-05,-4.262117937805673
34,1,6.15076802925565e-05,-4.211070651697426
34,2,1.2141972774191e-05,-4.915710745275611
34,3,6.520450545184883e-05,-4.185722394677991
34,4,1.577130588746783e-05,-4.80213234495641
34,5,0.0001318995408839447,-3.8797567161436755
34,6,0.00010745858658404738,-3.9687588760582777
34,7,0.0001182280048612514,-3.9272796392234985
34,8,0.00036444838389081895,-3.438363971265701
34,9,1.686042887633294e-05,-4.773131382483763
35,0,3.319489332153541e-05,-4.478928722707464
35,1,0.00016150962961739614,-3.791801578812618
35,2,2.1295973108813752e-05,-4.671702510268216
35,3,0.0007616037638595003,-3.1182709183271373
35,4,2.3564147639716818e-05,-4.627748264882172
35,5,1.6378075045046906e-05,-4.7857371432618345
35,6,1.6392860799931204e-05,-4.7853452489184365
35,7,7.920525123538156e-05,-4.101246024130867
35,8,0.00013307508553437193,-3.875903246011162
35,9,4.5270034387225305e-05,-4.344189175613506
36,0,0.00021988582890586472,-3.657802758935253
36,1,2.0496413292193327e-05,-4.68832213034386
36,2,1.985235417194098e-05,-4.702187985462043
36,3,1.119474242775783e-05,-4.950985894357424
36,4,0.00014620949029452306,-3.8350244368940514
36,5,6.123334290135977e-05,-4.213012030553091
36,6,1.0719103328424698e-05,-4.969841542610094
36,7,0.00011994716062877338,-3.921010028128421
36,8,6.663918951716217e-05,-4.176270293569526
36,9,8.145383241410098e-05,-4.089088477259207
37,0,0.0003143962587767538,-3.5025226305788086
37,1,5.677545625414932e-05,-4.245839367053393
37,2,8.373589333556075e-06,-5.077088342052843
37,3,3.1457912935289656e-05,-4.502270093879097
37,4,4.582973072652763e-05,-4.338852694453375
37,5,3.020461071630471e-06,-5.519926757181667
37,6,1.1011098733238479e-05,-4.958169343155898
37,7,6.404027530794395e-05,-4.193546809724882
37,8,5.7567014688337934e-05,-4.239826291614834
37,9,7.20066839199302e-05,-4.142627188918519
38,0,6.437043131646079e-05,-4.1913135808550095
38,1,5.964605718845233e-06,-5.2244182594185
38,2,4.876341651860199e-05,-4.3119058739479135
38,3,3.7033632814374425e-05,-4.431403683741774
38,4,0.0002693108031195121,-3.5697462249728633
38,5,6.56678896892429e-05,-4.182646940024924
38,6,6.582355863336625e-05,-4.181618642049909
38,7,2.5967124207689453e-05,-4.585576144705988
38,8,5.084704284026379e-05,-4.293734299683229
38,9,3.7404446138705084e-05,-4.427076771630025
39,0,5.212794839583617e-05,-4.282929367302038
39,1,1.0735704749870923e-05,-4.969169440847311
39,2,9.353780164251796e-06,-5.029012841245377
39,3,3.6191463746828956e-05,-4.441393851699336
39,4,4.9017980931809686e-06,-5.30964458146078
39,5,2.2238497772222757e-06,-5.6528945530283385
39,6,8.572339605145704e-05,-4.066900632109994
39,7,3.6000165898089795e-05,-4.4436954978866305
39,8,3.911035743043235e-05,-4.407708215002738
39,9,7.414305967255271e-06,-5.1299294958423625
40,0,1.1218324445935472e-05,-4.9500720038841886
40,1,4.190186597789817e-05,-4.377766636559714
40,2,6.085843578969514e-05,-4.215679214262342
40,3,2.369675736723538e-05,-4.625311078203574
40,4,7.795022678895298e-05,-4.1081826169337985
40,5,3.7081394523799647e-06,-5.430843941663386
40,6,3.528600862229334e-05,-4.452397464092515
40,7,1.4061229594981212e-05,-4.851976700442344
40,8,3.452425834987502e-05,-4.461875642163274
40,9,1.162847310382289e-05,-4.9344773072937755
41,0,1.4355476512023866e-05,-4.84298238706801
41,1,1.4849788409269619e-05,-4.82827973445056
41,2,1.0393335216967295e-05,-4.983245065157561
41,3,1.5172234274167921e-06,-5.818950459985008
41,4,9.625902333320073e-05,-4.016558549090755
41,5,2.779677479502754e-05,-4.55600559149124
41,6,2.799200892969085e-05,-4.552965931981465
41,7,1.0727608980988662e-05,-4.96949706480726
41,8,1.0214452665838618e-05,-4.99078489976815
41,9,3.4885359711519044e-05,-4.457356794544594
42,0,1.9591909274052115e-05,-4.707923239003685
42,1,4.824839998152488e-07,-6.316517084200321
42,2,4.417094506380883e-05,-4.35486330865181
42,3,1.4322320806919893e-05,-4.843986602700463
42,4,3.3268641492966285e-05,-4.4779649329500595
42,5,3.1253792770254256e-05,-4.50509727178414
42,6,1.3861765321427405e-05,-4.858181457997354
43,0,0.0001589709404110644,-3.7986822566389526
43,1,1.9548346225476714e-05,-4.708889977681391
43,2,5.468318914820038e-05,-4.262146165115977
43,3,8.116976101511136e-05,-4.090605732706926
43,4,4.6715644441861273e-05,-4.3305376556868485
43,5,2.431939663535534e-05,-4.614047204119134
43,6,6.856445436882217e-05,-4.163900975726636
43,7,1.394066789937397e-05,-4.855716418629405
43,8,1.910825158684926e-05,-4.718779049256956
43,9,3.5018599739050044e-05,-4.45570122369409
44,0,3.447349294524795e-05,-4.462514710500012
44,1,0.00011028858297589865,-3.9574694432007997
44,2,1.5040417248506364e-05,-4.822740115459115
44,3,5.956320732859141e-05,-4.225021924626955
44,4,2.4229717549132316e-05,-4.615651648494282
44,5,1.399222494405508e-05,-4.85411322159852
44,6,1.4779105430043858e-05,-4.830351852717474
44,7,1.7693488709644952e-06,-5.752186526730441
44,8,4.534506912559819e-06,-5.343469931712406
44,9,1.4440587533771506e-05,-4.840415136580506
45,0,7.995186514050844e-06,-5.097171400450798
45,1,1.1437642660256684e-05,-4.941663475992086
45,2,4.060120383960124e-06,-5.391461089251749
45,3,4.8800036621882215e-06,-5.31157985208181
45,4,4.0535126069575566e-05,-4.3921684719316225
45,5,6.821183007369296e-05,-4.166140298508078
45,6,2.3828629117152578e-05,-4.622900942293982
45,7,7.286336913457854e-06,-5.1374907512559576
45,8,1.9409124777993927e-05,-4.711994047953091
45,9,1.7005435817611384e-05,-4.769412233430856
46,0,7.362428054040668e-06,-5.13297893612821
46,1,3.6436903898648203e-06,-5.438458532820283
46,2,4.482817662616049e-05,-4.348448925584386
46,3,7.392326180386222e-05,-4.131218878474027
46,4,1.7128524426855917e-05,-4.766280048644314
46,5,1.806772151076521e-05,-4.743096612114963
46,6,3.092409643952801e-05,-4.509702981013631
46,7,9.357763830972267e-05,-4.028827919626828
46,8,1.4947395512506478e-05,-4.825434473766683
46,9,1.0579899369458964e-05,-4.9755184630661
47,0,4.071484487792606e-06,-5.390247215514128
47,1,7.262073884023489e-06,-5.138939336907501
47,2,1.2277573070129946e-05,-4.910887472479617
47,3,1.8634013912199065e-05,-4.729693584601674
47,4,3.530762232052934e-05,-4.4521315276320905
47,5,1.583040157555714e-05,-4.800508068091753
47,6,2.0492480660552518e-05,-4.688405466099549
47,7,6.707539230157953e-06,-5.17343677860514
47,8,1.9897674679889863e-05,-4.701197673977182
47,9,0.00027089239926823377,-3.5672031802830864
48,0,7.867495262409164e-06,-5.104163509934943
48,1,8.707988806046711e-06,-5.060082137907846
48,2,1.7667426465547767e-05,-4.752826707607596
48,3,3.982403419310428e-05,-4.399854747848024
48,4,2.6632288016040977e-05,-4.574591521129365
48,5,2.304673604434957e-05,-4.637390572152868
48,6,3.0538599674530584e-05,-4.515150881083371
48,7,4.019741533573793e-05,-4.395801870833788
48,8,7.5907720239219e-05,-4.119714051683125
48,9,5.322958944733402e-06,-5.27384688346927
49,0,6.87555568811525e-07,-6.162692196038861
49,1,1.5734207613428103e-05,-4.803155123597972
49,2,7.68824955220079e-06,-5.114172528385193
49,3,1.9156337168233025e-05,-4.717687527600696
49,4,3.730663021034593e-05,-4.428213977631531
49,5,2.909733773604333e-06,-5.53614674501539
49,6,5.028542459783238e-06,-5.29855787844373
49,7,6.620720512289444e-06,-5.179094745079322
49,8,1.9727854216021403e-05,-4.704920150065628
49,9,3.456914787579304e-05,-4.461311325618197
50,0,2.3462480296585578e-05,-4.62962607908398
50,1,5.738977750386541e-05,-4.2411654589789665
50,2,2.7986704539496513e-06,-5.553048237102658
50,3,7.5772983007163235e-06,-5.1204856152443075
50,4,5.6643193371126186e-05,-4.246852270424847
50,5,1.2168241825178923e-05,-4.914772167931291
50,6,1.1441146154768509e-05,-4.941530466473264
50,7,1.1345498240625143e-05,-4.945176427200567
50,8,9.071370025770355e-06,-5.042327117603675
50,9,1.288254704896146e-05,-4.889998262756503
51,0,2.0069032526132914e-05,-4.697473563172171
51,1,1.6504594962038288e-05,-4.782395129189481
51,2,2.5584808177748232e-05,-4.592017834805124
51,3,0.00012303975112274834,-3.90995455600596
51,4,4.9526245157940565e-05,-4.305164596891387
51,5,4.031412788672246e-06,-5.394542730831286
51,6,1.0223109923178633e-05,-4.99041696946338
51,7,1.7295320994952484e-05,-4.7620713732250515
51,8,2.9823070554995183e-06,-5.525447644033957
51,9,3.2489101340618767e-06,-5.488262301219129
52,0,0.00013243424149314502,-3.877999711505911
52,1,2.8142333671246876e-06,-5.550639892028415
52,2,1.535354432757334e-06,-5.813791352810653
52,3,2.021603704695821e-05,-4.694303975219781
52,4,2.2408328609794553e-05,-4.649590535370938
52,5,4.443100631092948e-05,-4.352313850379779
52,6,2.104521066819613e-05,-4.676846722490102
52,7,3.509111646678685e-05,-4.454802813954693
52,8,1.0759914446857353e-06,-5.968191181774228
52,9,5.400773983222276e-05,-4.267543997111189
53,0,2.1687082158648755e-05,-4.66379887526292
53,1,1.937557490317319e-05,-4.712745402443765
53,2,9.868417660640417e-06,-5.0057524781655856
53,3,1.975103295171788e-05,-4.704410186442573
53,4,2.1402764194556562e-05,-4.66953013333688
53,5,9.059700881580923e-06,-5.042886140912957
53,6,8.977255269621957e-05,-4.046856425411185
53,7,1.4257676604541014e-05,-4.8459512402652045
53,8,3.775998901559164e-05,-4.422968140710532
53,9,0.00010031330682440972,-3.9986414528510603
54,0,9.954529287510276e-06,-5.00197927131413
54,1,7.335466399569848e-06,-5.134572267871135
54,2,7.171885439875896e-06,-5.144366656258085
54,3,8.412975162079763e-06,-5.075050393265255
54,4,3.885665017823751e-05,-4.41053464253743
54,5,6.025239013496432e-07,-6.220025720506833
54,6,2.2090510749801238e-05,-4.655794242786056
54,7,9.577648812400695e-06,-5.018741091456357
54,8,5.007065654241547e-05,-4.300416713956018
54,9,5.210511528386352e-07,-6.283119638878886
55,0,1.0812483706177475e-06,-5.966074533984705
55,1,3.174982066737314e-05,-4.49825872339217
55,2,7.932636412053984e-06,-5.100582450901937
55,3,9.657107064065862e-06,-5.015152953737598
55,4,9.824779881399727e-06,-5.007677170964174
55,5,0.00031756455572570417,-3.498167976370105
55,6,2.3287901271532002e-06,-5.632869648745807
55,7,3.3765368481069475e-05,-4.47152850646736
55,8,6.034164920498191e-06,-5.21938282424331
55,9,2.2037944087990414e-05,-4.656828923109162
56,0,5.7996740381573824e-05,-4.236596414610798
56,1,1.4952486736100969e-05,-4.825286574165192
56,2,2.660131353617613e-05,-4.575096917976882
56,3,3.538732902353125e-05,-4.451152215947329
56,4,1.2566218284893126e-05,-4.9007954005248076
56,5,6.4814116981747685e-06,-5.188330391358641
56,6,1.4180694388620554e-05,-4.848302502456014
56,7,1.7483605553076966e-05,-4.757369000172232
56,8,8.699884451468199e-06,-5.060486515475979
56,9,1.7913053038817634e-05,-4.746830388192695
57,0,1.7661193646930714e-05,-4.752979947601208
57,1,2.358302120879894e-06,-5.627400558432592
57,2,9.913035506681118e-05,-4.003793338255443
57,3,7.457842151742755e-06,-5.127386812896482
57,4,1.5265778383284345e-05,-4.816281046658688
57,5,2.8207083924721837e-05,-4.549641809302362
57,6,7.998229212219987e-06,-5.097006154068973
57,7,4.781390937959468e-06,-5.320445745896874
57,8,1.8224454838421003e-05,-4.739345454187308
57,9,1.447398346063519e-05,-4.839411927976303
58,0,1.2427697881942219e-05,-4.905609313012831
58,1,2.0119669966394562e-05,-4.696379147520148
58,2,3.17926621334019e-05,-4.497673105257906
58,3,1.4234313800393524e-06,-5.846663464230807
58,4,5.2108207797237315e-06,-5.283093863642973
58,5,1.4229543241099376e-05,-4.8468090402568125
58,6,6.470723381175861e-06,-5.189047165561304
58,7,2.7049060371451814e-06,-5.567847816789622
58,8,7.632910433531864e-06,-5.117309833707895
58,9,2.3071053228524337e-05,-4.636932578825444
59,0,2.6105527058265316e-05,-4.583267534164219
59,1,4.647952006244411e-05,-4.332738365026252
59,2,6.131904988788999e-06,-5.2124045829703585
59,3,6.085941813476001e-06,-5.215672204164361
59,4,1.7405543366475845e-06,-5.759312414357363
59,5,4.044901219112368e-06,-5.393092079865861
59,6,1.038100877316953e-05,-4.98376044192745
59,7,8.925722490783736e-07,-6.049356619914808
59,8,2.2548535511711135e-05,-4.646881659543732
59,9,6.41215451387424e-05,-4.19299602098501
60,0,7.544041133276425e-06,-5.122395952308603
60,1,0.0002760366537244722,-3.559033246002328
60,2,1.514123155764067e-05,-4.819838798750429
60,3,7.492128368232265e-06,-5.125394790141258
60,4,2.8351463973616695e-05,-4.5474245106953095
60,5,3.3108813325591685e-05,-4.480056384798612
60,6,2.066616417818228e-05,-4.684740124767974
60,7,6.458078633470923e-05,-4.1898966713234085
60,8,5.60113596115898e-05,-4.251723885202275
60,9,6.031177080358219e-06,-5.2195979200958815
61,0,1.8551590170983358e-05,-4.731618858400169
61,1,2.611519438794422e-05,-4.583106737152382
61,2,1.4382647579684354e-06,-5.842161161003925
61,3,2.3533784266995883e-06,-5.628308232019483
61,4,2.899625061528493e-05,-4.537658155286027
61,5,5.266467520958789e-06,-5.278480589825473
61,6,1.1192513388375806e-05,-4.9510723774453655
61,7,7.741009504681868e-06,-5.111202399301057
61,8,4.649417246501127e-06,-5.332601477752847
61,9,3.974587628802669e-06,-5.4007079235674285
62,0,6.0650859304181424e-05,-4.217163041649501
62,1,4.066334755201543e-05,-4.3907968715532535
62,2,1.2974135649504362e-05,-4.8869215656686835
62,3,1.9815149646749625e-05,-4.703002643465437
62,4,8.884471797870315e-05,-4.051368386889536
62,5,1.1303248977151318e-05,-4.946796706070542
62,6,1.6476163904437244e-06,-5.7831438963442565
62,7,2.1215902698777557e-05,-4.673338485049496
62,8,2.2818292091351004e-06,-5.641716864872228
62,9,8.248566434077322e-06,-5.083621523434107
63,0,5.08698319384819e-06,-5.293539697169323
63,1,1.7011250392076265e-05,-4.769263762905905
63,2,1.1720428712410174e-05,-4.9310565023086435
63,3,9.978428937326501e-06,-5.000937831213628
63,4,1.4674187290842756e-05,-4.833445942201381
63,5,2.2116687399925597e-06,-5.655279920390238
63,6,2.6931676477345685e-06,-5.569736611230212
63,7,5.6020834440714275e-06,-5.251650426567454
63,8,5.105975861093339e-05,-4.291921242688592
63,9,3.81595631145479e-06,-5.418396606138467
64,0,9.666986885304083e-05,-4.01470887059134
64,1,3.2248220565254865e-06,-5.4914942444399255
64,2,3.823586978824221e-06,-5.417529026046844
64,3,5.233379781546111e-05,-4.281217747766546
64,4,4.20977868485384e-05,-4.375740735155587
64,5,2.538564807117161e-06,-5.595411744997565
64,6,1.748484554301162e-05,-4.757338199792485
64,7,1.8583611287259565e-05,-4.730869887235143
64,8,7.678771810955589e-06,-5.114708238090846
64,9,1.4300822764279675e-05,-4.844638975702243
65,0,4.280879188147215e-06,-5.368467028335128
65,1,2.1389935538533376e-05,-4.669790524231718
65,2,9.420643307609087e-06,-5.025919439520775
65,3,7.810567246432002e-06,-5.10731742411894
65,4,7.30637465785613e-06,-5.136298061706957
65,5,1.0932084691240703e-05,-4.961297012471873
65,6,1.0074303339278135e-05,-4.996784976588167
65,7,8.620890076690207e-06,-5.064447892477016
65,8,4.5998482913575135e-06,-5.337256491647292
65,9,2.5255479546695435e-05,-4.597644380764525
66,0,1.6456524730401026e-06,-5.783661873240629
66,1,5.832533783740046e-07,-6.234142736966376
66,2,1.1751286976986116e-05,-4.92991456774152
66,3,2.022790817842283e-05,-4.694049026450151
66,4,5.583231623937758e-06,-5.253114354791262
66,5,6.185967335172688e-06,-5.208592377606637
66,6,1.5337418424195393e-05,-4.814247734160034
66,7,4.512112710126006e-06,-5.345620060448826
66,8,1.0054696012037485e-05,-4.9976310550812
66,9,4.35778812989906e-06,-5.3607338884203015
67,0,3.423499806899536e-05,-4.465529692292783
67,1,7.754123928293609e-06,-5.110467262273358
67,2,4.672741939566732e-06,-5.330428202993846
67,3,8.788644803311022e-06,-5.056078087362942
67,4,6.594977008442008e-07,-6.180786714162221
67,5,2.5668665592296275e-06,-5.590596707914675
67,6,5.235368615022732e-06,-5.281052734838163
67,7,5.146737066735332e-06,-5.2884680181463235
67,8,1.5440227376544185e-06,-5.811346308427009
67,9,8.75727601038956e-06,-5.057630962054331
68,0,9.01776914322757e-06,-5.04490088691653
68,1,1.3155909519174786e-05,-4.880879122074321
68,2,1.9391456855819374e-05,-4.712389561696151
68,3,1.7329188911352404e-06,-5.761221763862388
68,4,6.168292769466464e-06,-5.209835021282285
68,5,5.0074542651999704e-06,-5.30038300857697
68,6,1.7159964751259847e-05,-4.765483608582247
68,7,1.3724412931967336e-05,-4.862506223625414
68,8,5.558049402173847e-06,-5.255077597357829
68,9,2.5841356645080136e-05,-4.58768469005752
69,0,1.094157779264193e-05,-4.960920047542786
69,1,4.916745102383197e-06,-5.308322306149108
69,2,1.0295335347916627e-05,-4.98735950262752
69,3,4.7139227357838845e-05,-4.326617540118378
69,4,4.945432579343042e-06,-5.305795714460123
69,5,3.2393320315335216e-05,-4.48954453452383
69,6,3.4026873373503495e-06,-5.46817795507751
69,7,1.0351952490435782e-05,-4.984977729835047
69,8,1.6171922673378346e-05,-4.791238343927862
69,9,2.185924045272178e-05,-4.6603649326389505
70,0,8.222041210050494e-06,-5.085020350803945
70,1,1.6071410450334835e-05,-4.793946007249259
70,2,1.9540361035772434e-05,-4.709067416339087
70,3,6.447829552493297e-06,-5.190586451567423
70,4,2.637881216287998e-06,-5.578744764616844
70,5,1.0099979979682617e-05,-4.9956794870809205
70,6,4.2495262380472e-05,-4.371659484931015
70,7,5.504630283637306e-07,-6.259271844933507
70,8,6.892387704382291e-06,-5.161630300995044
70,9,3.1547400663290087e-06,-5.5010364184830856
71,0,5.166078754353911e-06,-5.286838977504431
71,1,1.935042010048821e-05,-4.713309601945154
71,2,1.7666151353126537e-06,-5.752858053105153
71,3,2.221033570146099e-06,-5.653444877192622
71,4,6.5921284161645706e-06,-5.180974341073009
71,5,6.124728239782384e-07,-6.212913176609355
71,6,4.278065923772411e-06,-5.368752527359163
71,7,5.1520245401141144e-06,-5.288022077012615
71,8,9.41717357853863e-07,-6.026079424535508
71,9,4.851865766480609e-06,-5.314091222991611
72,0,3.6155903694920006e-06,-5.441820779066841
72,1,9.243690572090274e-06,-5.03415460073976
72,2,1.360292863871211e-06,-5.866367580254301
72,3,8.328711311704644e-07,-6.079422191091625
72,4,4.057727921511313e-06,-5.391717076609646
72,5,4.145181362937269e-06,-5.382456463135478
72,6,2.29595385334314e-05,-4.639036845124167
72,7,4.470602402713796e-06,-5.349633952808253
72,8,4.03680537877921e-06,-5.393962188157116
72,9,6.890687627813024e-06,-5.161737437299358
73,0,5.467274574034455e-06,-5.262229114695669
73,1,1.2475377279383897e-05,-4.9039463116062185
73,2,2.5715590310684697e-06,-5.589803501841416
73,3,2.025734641586812e-06,-5.693417445077586
73,4,3.4556078978780553e-06,-5.461475542075284
73,5,6.296716254849049e-06,-5.200885876608971
73,6,6.778130498629328e-07,-6.168890073992439
73,7,3.4489529912730688e-06,-5.4623127249628025
73,8,4.8650454434336984e-06,-5.3129130987172495
73,9,1.2271280978309655e-05,-4.9111100996386385
74,0,6.285725047120391e-06,-5.201644619998365
74,1,1.3432244910589955e-05,-4.871851398291382
74,2,2.8155391931589514e-06,-5.550438422770073
74,3,1.290314800054132e-05,-4.889304321291712
74,4,2.4864372128964873e-06,-5.6044225030261146
74,5,4.017246384683107e-05,-4.396071531418222
74,6,4.102615062902741e-06,-5.386939229779324
74,7,1.700921830731121e-05,-4.769315644801424
74,8,1.0225158158334595e-06,-5.990329965789005
74,9,2.541403830340165e-06,-5.594926319855757
75,0,1.334753352904112e-06,-5.874598979519744
75,1,1.1943287319712344e-05,-4.922876119746422
75,2,1.882592914590306e-05,-4.725243580174775
75,3,1.1371266404027747e-06,-5.944191165773656
75,4,6.569711873487902e-06,-5.182453676786976
75,5,2.5693924337609363e-05,-4.590169559104283
75,6,1.0311282592060424e-05,-4.986687310661228
75,7,4.654125000825681e-06,-5.332161956580059
75,8,4.968548070779702e-06,-5.303770504017699
75,9,6.058477835518418e-06,-5.2176364766048415
76,0,1.7790999559725843e-05,-4.749799651068502
76,1,6.669818049195501e-06,-5.175886013356043
76,2,5.976871821784863e-06,-5.223526057816718
76,3,2.771073558648278e-06,-5.557351945639265
76,4,9.229277160680257e-07,-6.0348323116957445
76,5,1.819427853360857e-05,-4.74006516102223
76,6,9.654985353814189e-06,-5.01524838068961
76,7,8.783028768777596e-06,-5.056355694715604
76,8,5.734112641250643e-06,-5.241533779999039
76,9,6.361419439960926e-07,-6.196445968288423
77,0,7.007943577955533e-06,-5.154409403398367
77,1,1.8319693276870325e-05,-4.737081801916958
77,2,1.832584569736134e-06,-5.736935974491875
77,3,1.3626216204097651e-05,-4.86562472448941
77,4,2.1372824999767734e-06,-5.670138070221329
77,5,4.5980767285641285e-06,-5.3374237858910165
77,6,9.608697751953055e-06,-5.017335467426531
77,7,1.0644024273614631e-05,-4.972894143714329
77,8,3.842142906364038e-06,-5.415426485832704
77,9,1.1746448782201897e-06,-5.930093410617991
78,0,5.3413932778474014e-05,-4.272345444477778
78,1,2.028791023007781e-06,-5.692762685459841
78,2,4.100160529986999e-06,-5.387199139396673
78,3,3.3096303917410855e-06,-5.4802205040460565
78,4,7.810549055683204e-06,-5.1073184355885015
78,5,3.329175533243362e-06,-5.477663305741734
78,6,9.984519718525731e-06,-5.00067282098964
78,7,6.6870400205054e-06,-5.174766077632663
78,8,1.067916990269356e-05,-4.971462503926419
78,9,2.6589239190901833e-06,-5.5752940891415514
79,0,5.5916712194975235e-06,-5.252458372268764
79,1,1.0314191343039537e-05,-4.986564816069171
79,2,2.9426111374313583e-05,-4.531267125608847
79,3,1.7149104799121865e-07,-6.765758545647378
79,4,2.904821977241664e-08,-7.536880478306581
79,5,5.140077472599321e-06,-5.2890303351547585
79,6,7.172068475621337e-07,-6.144355572645476
79,7,2.0988097543100002e-06,-5.678026926066435
79,8,4.577400659823631e-06,-5.339381072118254
79,9,1.812908728702631e-05,-4.741624060007411
80,0,7.085322079851456e-06,-5.149640403098533
80,1,2.475547224788268e-06,-5.6063287844327485
80,2,1.1735662020451395e-05,-4.930492406387555
