h11,cy_index,triag_index,tau,cy_volume,f_GeV,g_eff_GeV_inv,mass
100,29,0,25.83333333178598,8774617.176070975,13811226191734.043,8.411381415031848e-17,0.0024343137623392378
100,29,0,74.8888888933825,8774617.176070975,11885623280825.768,9.774118576967186e-17,3.321595920654125e-70
100,29,0,54.586419753038854,8774617.176070975,11965137010018.12,9.709165152951048e-17,1.6544738345088206e-42
100,29,0,13.500000065539098,8774617.176070975,17753119803080.875,6.543722601803905e-17,127245484884058.19
100,29,0,41.374999931856564,8774617.176070975,13572937991959.213,8.559052680913618e-17,1.546153183018798e-24
100,29,0,61.99999997050827,8774617.176070975,12588520559094.951,9.228367286100292e-17,1.2069501683270348e-52
100,29,0,51.52777777485471,8774617.176070975,12562314137796.756,9.247618713690882e-17,2.3477222707574715e-38
100,29,0,68.70833333358678,8774617.176070975,11030777101099.8,1.0531578169263358e-16,9.690953506216615e-62
100,29,0,18.333333444111986,8774617.176070975,17080820868030.625,6.80128269042301e-17,33645156.65279911
100,29,0,13.999999994085556,8774617.176070975,17080830107736.176,6.801279011336629e-17,27492865810211.32
100,29,0,9.999999985073941,8774617.176070975,17482793145670.307,6.644904526409912e-17,7.702356111560438e+18
100,30,0,0.5000000198052135,10026581.24985302,45849420947967.06,2.5337613628706862e-17,2.6882884863411262e+31
100,30,0,18.33333350556495,10026581.24985302,26172043962526.76,4.4387626535507744e-17,21958039.79761688
100,30,0,36.99999997461214,10026581.24985302,19119951307352.75,6.075930290851631e-17,1.0223181981111227e-18
100,30,0,2.500000118542175,10026581.24985302,24595552192699.316,4.723272337932544e-17,9.358372060826133e+28
100,30,0,35.99999999630745,10026581.24985302,7982628425853.444,1.4553037559872719e-16,5.666348525407025e-17
100,30,0,43.16666676581008,10026581.24985302,9876287001703.525,1.1762668631229004e-16,7.635277392469348e-27
100,30,0,32.249999997337,10026581.24985302,7903563958779.874,1.46986210162696e-16,7.482341936747445e-12
100,30,0,3.9999999738984116,10026581.24985302,21881957303823.777,5.309008225130407e-17,9.449446816133372e+26
100,30,0,37.00000007054132,10026581.24985302,13760212514531.75,8.442565199139734e-17,1.420520813691967e-18
100,30,0,70.12500000533169,10026581.24985302,12162217284493.686,9.551834882613597e-17,1.0258724162396882e-63
100,30,0,27.1562499739307,10026581.24985302,14862386141395.518,7.816476452888391e-17,3.5445741594827346e-05
100,30,0,9.499999994986865,10026581.24985302,17786226676392.12,6.531542267036811e-17,3.6419900383337587e+19
100,30,0,26.56250000441952,10026581.24985302,14176774174135.975,8.194494028119275e-17,0.00023997920193804978
100,30,0,23.03125000524642,10026581.24985302,14925990660982.441,7.783167894619754e-17,14.988627237663538
100,30,0,1.000000005885056,10026581.24985302,31203369895208.336,3.723043110346629e-17,8.21145410386133e+30
100,30,0,36.50000000532964,10026581.24985302,14515726304065.975,8.003146992060068e-17,6.477720984612271e-18
100,30,0,28.000000000431214,10026581.24985302,13046696417234.205,8.90428408792394e-17,2.8507521859445463e-06
100,30,0,56.50000000033242,10026581.24985302,11892215483030.375,9.768700497709952e-17,4.0782248696231374e-45
100,30,0,1.000000000569372,10026581.24985302,30597268795201.1,3.7967928472809717e-17,8.374114885031267e+30
100,30,0,19.49999999753436,10026581.24985302,15657337975238.695,7.419619573370152e-17,939595.8897735727
100,30,0,41.87500000063574,10026581.24985302,12958865805000.31,8.964634178334253e-17,3.3664418765412934e-25
100,30,0,22.249999999863576,10026581.24985302,14051687663128.418,8.267440473558661e-17,185.30859806365018
100,30,0,18.25000000019338,10026581.24985302,15334142115295.768,7.576001998316687e-17,48693387.57914351
100,30,0,5.5000000004376375,10026581.24985302,20485290149317.855,5.670971241372495e-17,9.067464517438316e+24
100,30,0,12.624999999821966,10026581.24985302,16912763173272.863,6.868865253877493e-17,2087045400268929.0
100,30,0,59.000000000869136,10026581.24985302,11172478728839.15,1.0398005145275702e-16,1.685169215043665e-48
100,30,0,35.49999999999996,10026581.24985302,13402878800620.975,8.667652154145453e-17,1.6234513525982493e-16
100,30,0,49.99999999999958,10026581.24985302,12001178992659.283,9.680006554273626e-17,2.985082413928789e-36
100,30,0,14.500000011167685,10026581.24985302,14568250448132.795,7.974292570103533e-17,6700903847217.471
100,30,0,19.500000000139835,10026581.24985302,12759932813003.809,9.104396787227671e-17,1152950.450563338
100,31,0,1.5000000030896672,1574362.66813179,84703396027291.25,1.3715092517721793e-17,6.2882901614227306e+29
100,31,0,0.5000000058922183,1574362.66813179,109087981150874.58,1.0649339192305828e-17,1.1298813538108275e+31
100,31,0,6.917471822638618,1574362.66813179,65195019492473.0,1.7819074556970603e-17,3.317023347649711e+22
100,31,0,0.49999996086125975,1574362.66813179,106296669701827.69,1.0928986922527765e-17,1.159551786617109e+31
100,31,0,28.428589345141916,1574362.66813179,38350424277935.445,3.0292100673001156e-17,2.5230896525909e-07
100,31,0,27.812399358258062,1574362.66813179,41869219974127.94,2.7746275516892397e-17,1.6014855817784166e-06
100,31,0,15.999999996165116,1574362.66813179,46128445032883.68,2.5184350182438927e-17,19011109349.61419
100,31,0,19.77362496474842,1574362.66813179,40521438307131.2,2.866914309098161e-17,153690.40223800254
100,31,0,58.54691798707063,1574362.66813179,26650030174303.043,4.3591504605488107e-17,2.9327141468304056e-48
100,31,0,69.49999997617869,1574362.66813179,28298814738765.17,4.105171625750641e-17,3.141037530580635e-63
100,31,0,39.999999993192205,1574362.66813179,32628236781105.676,3.560458755013856e-17,4.8344846030445844e-23
100,31,0,67.69184555262154,1574362.66813179,30377609642796.2,3.824247288512443e-17,8.576121282596135e-61
100,31,0,39.62500002058596,1574362.66813179,32442948470978.996,3.580793262729219e-17,1.579299745072061e-22
100,31,0,26.991545899990342,1574362.66813179,34073059980928.285,3.4094821942313807e-17,2.5939393279331597e-05
100,31,0,52.181202167903166,1574362.66813179,29586611909377.465,3.9264884963435876e-17,1.279688723791586e-39
100,31,0,6.647342992215414,1574362.66813179,50733398263607.35,2.2898424959497783e-17,9.95924423975502e+22
100,31,0,68.36316548458763,1574362.66813179,28964762276302.953,4.0107869762492965e-17,1.0915446407928317e-61
100,31,0,38.60392112920016,1574362.66813179,33195420618729.906,3.499624018693867e-17,3.816300822055623e-21
100,31,0,70.02820336717161,1574362.66813179,27338302933281.75,4.2494039074578115e-17,6.185881601885952e-64
100,31,0,57.90977618450279,1574362.66813179,29418132435646.28,3.948975740118245e-17,1.9663170722805102e-47
100,31,0,51.92744841154126,1574362.66813179,33076158669030.047,3.5122425330704074e-17,2.5403884904384025e-39
100,31,0,15.499999998318572,1574362.66813179,40298401179247.625,2.8827816466271465e-17,104683113931.99092
100,31,0,40.99999999317015,1574362.66813179,33365774135130.254,3.481756210344834e-17,2.042989936351665e-24
100,31,0,21.499999998926796,1574362.66813179,35428814560355.375,3.2790115263395796e-17,775.4426855103826
100,31,0,49.43765705097712,1574362.66813179,31160220820150.586,3.728198589428077e-17,6.727088399695035e-36
100,31,0,10.546698870514547,1574362.66813179,43966943678800.41,2.6422462329117354e-17,5.498004664833869e+17
100,31,0,21.17645329203515,1574362.66813179,37820518065467.53,3.071652564538098e-17,2007.327931264574
100,31,0,12.81164282211148,1574362.66813179,29703132890150.07,3.911085464876223e-17,661139572303451.8
100,31,0,50.00000000600028,1574362.66813179,32493390005785.574,3.5752345719319536e-17,1.102516778817645e-36
100,31,0,30.18310099325481,1574362.66813179,35085469213547.203,3.311099834546225e-17,1.1136824128074448e-09
100,31,0,14.00000000722477,1574362.66813179,39873952401433.95,2.913468174370771e-17,11777135759381.236
100,31,0,54.090737240076294,1574362.66813179,27117592212574.465,4.2839899057883145e-17,3.4643674800365274e-42
100,31,0,69.91906591882412,1574362.66813179,24450843682237.098,4.7512262896821176e-17,9.745045239680697e-64
100,31,0,46.05797101449127,1574362.66813179,25724346522574.69,4.516013310814531e-17,3.3284882014242795e-31
100,31,0,70.24999999934971,1574362.66813179,27298604759093.008,4.255583475168516e-17,3.0861613210125845e-64
100,32,0,3.9999999720240567,3448289.4659095197,62056973349785.95,1.8720134907828776e-17,3.331976759927948e+26
100,32,0,0.5000000193996925,3448289.4659095197,72809909334356.1,1.5955450620666563e-17,1.692852960863312e+31
100,32,0,23.49999996151837,3448289.4659095197,25196948677252.484,4.610538077288346e-17,2.0361310040535767
100,32,0,38.92084432120686,3448289.4659095197,13129149460858.896,8.848363837603306e-17,3.5651817552993294e-21
100,32,0,14.500000069203224,3448289.4659095197,27686344844765.004,4.195985131273794e-17,3525941334037.393
100,32,0,72.99999997694908,3448289.4659095197,21227208906307.85,5.472763368029578e-17,7.024755905572732e-68
100,32,0,24.49999999673082,3448289.4659095197,24202786044400.027,4.799922252538866e-17,0.09160346567437222
100,32,0,2.000000022816664,3448289.4659095197,42841541767452.39,2.7116552419738243e-17,2.584521210121347e+29
100,32,0,46.17768952241673,3448289.4659095197,22161352216928.367,5.2420759424243535e-17,2.652491589387702e-31
100,32,0,41.98875669590302,3448289.4659095197,23679895099350.676,4.9059124130637867e-17,1.288698710158168e-25
100,32,0,33.6530342733854,3448289.4659095197,22191995767555.87,5.234837484864365e-17,3.246365187655352e-14
100,32,0,26.50000000449927,3448289.4659095197,25973283914343.207,4.472730198117132e-17,0.00015940343849176703
100,32,0,25.49999999712628,3448289.4659095197,25576634767295.883,4.542094468835204e-17,0.003745911479344078
100,32,0,55.00000001517401,3448289.4659095197,21854468122805.2,5.315686048965316e-17,2.4703484019774623e-43
100,32,0,24.999999994099426,3448289.4659095197,25914711405826.45,4.4828394763382847e-17,0.01778454326660671
100,32,0,20.000000018571882,3448289.4659095197,26123616601364.03,4.4469911299298034e-17,117067.8190568679
100,32,0,3.999999997722739,3448289.4659095197,32997963960275.535,3.5205654339099645e-17,6.26621619891917e+26
100,32,0,13.999999998754447,3448289.4659095197,28597694579587.383,4.062267711288669e-17,16420937774690.895
100,32,0,22.1926121365143,3448289.4659095197,26331469709029.734,4.411887850988987e-17,118.42614757583371
100,32,0,48.00000000243563,3448289.4659095197,22741082761109.332,5.108441516541311e-17,8.435713173102197e-34
100,32,0,68.29732109593422,3448289.4659095197,18908420048211.49,6.143902611204221e-17,2.056329734847479e-61
100,32,0,17.500000000923592,3448289.4659095197,27429842191003.86,4.2352227365731424e-17,287202640.59548914
100,32,0,11.999999999562306,3448289.4659095197,28304906005470.543,4.104288185429767e-17,8884233585808966.0
100,32,0,35.499999994721065,3448289.4659095197,21758046493944.137,5.339242718333493e-17,1.0000402418703948e-16
100,32,0,34.0000000024213,3448289.4659095197,22247059612231.773,5.221880703914685e-17,1.0887527842909769e-14
100,32,0,14.000000005191737,3448289.4659095197,24595197286508.332,4.723340494271154e-17,19093197270335.195
100,32,0,73.32752835030487,3448289.4659095197,19628555091470.836,5.918494293980539e-17,2.714962485601187e-68
100,32,0,52.23068622455634,3448289.4659095197,21523890200605.77,5.3973278169149587e-17,1.5057883524210946e-39
100,32,0,17.61873350831273,3448289.4659095197,25273525536562.637,4.596568497730566e-17,214658811.04680908
100,32,0,48.66660633089714,3448289.4659095197,20786420847521.816,5.588816475915955e-17,1.1367142793422533e-34
100,32,0,63.39841688584647,3448289.4659095197,18504160138617.4,6.278128293188937e-17,1.0149103531675782e-54
100,32,0,17.50000000001694,3448289.4659095197,22770715818191.62,5.101793559565787e-17,345967302.640486
100,32,0,56.23914046095088,3448289.4659095197,20321673034737.094,5.716630274947032e-17,5.4160799459454076e-45
100,32,0,71.40864725233087,3448289.4659095197,18026547173246.477,6.444467162317419e-17,1.226918205639639e-65
100,32,0,35.718576172583596,3448289.4659095197,22004274236673.914,5.27949661317768e-17,4.9763413099994473e-17
100,32,0,26.908633329414897,3448289.4659095197,21142536311519.355,5.494680940652216e-17,5.4242265122439275e-05
100,32,0,31.00000000050784,3448289.4659095197,23225264085587.996,5.001944902751003e-17,1.2923206989391008e-10
100,32,0,22.499999999986358,3448289.4659095197,22770684321127.137,5.101800616513153e-17,52.137942303540086
100,32,0,40.40209967903047,3448289.4659095197,17856090075396.375,6.505987078773963e-17,2.4977105911330673e-23
100,32,0,14.500000002954295,3448289.4659095197,26942676274982.773,4.311802217503617e-17,3623264704578.662
100,32,0,7.000000003730918,3448289.4659095197,32997948143733.418,3.52056712138372e-17,5.056808570814614e+22
100,33,0,0.5000000370829127,13706000.67573558,32818501832396.21,3.539817018498881e-17,3.755700500254356e+31
100,33,0,0.5000035364651012,13706000.67573558,33890645933213.406,3.4278334953215745e-17,3.6368474346430687e+31
100,33,0,28.250000061764013,13706000.67573558,12445672999736.523,9.33428761228197e-17,1.362534365481179e-06
100,33,0,28.25000007618928,13706000.67573558,12275103431756.383,9.463992866032447e-17,1.3814674955258935e-06
100,33,0,33.87499991686241,13706000.67573558,12131494715279.2,9.576024557109094e-17,2.956887114871307e-14
100,33,0,51.499994712175976,13706000.67573558,10632902907851.117,1.0925660876878144e-16,3.026711832733866e-38
100,33,0,2.4999950723813527,13706000.67573558,21221492404362.34,5.474237583972762e-17,1.084645570882604e+29
100,33,0,17.500005646705176,13706000.67573558,12530451980484.162,9.271133354877122e-17,628691079.392958
100,33,0,19.50000006745165,13706000.67573558,13368225613810.393,8.690120488985376e-17,1100487.6488403499
100,33,0,20.87500000091859,13706000.67573558,13069335130022.701,8.888860079889237e-17,14975.731635025497
100,33,0,5.500000079023721,13706000.67573558,17446664885988.215,6.658664682741319e-17,1.0646710813404061e+25
100,33,0,47.87499997868872,13706000.67573558,10995301303301.22,1.0565557787222581e-16,2.5838832414948653e-33
100,33,0,27.499999972727437,13706000.67573558,11421509632585.777,1.017129040249753e-16,1.5664795414966295e-05
100,33,0,7.999999997916063,13706000.67573558,15109253916574.732,7.688764246692128e-17,4.772479630733542e+21
100,33,0,10.000000021145752,13706000.67573558,14538021076425.61,7.990873771419467e-17,9.262518100977373e+18
100,33,0,45.23767361315913,13706000.67573558,10854556754620.44,1.0702555059054098e-16,1.0379433642768074e-29
100,33,0,28.705760031597492,13706000.67573558,11255511327914.535,1.0321298422030686e-16,3.5989225080680686e-07
100,33,0,57.35791280622698,13706000.67573558,9996255860654.156,1.162150038247926e-16,3.2762771199517283e-46
100,33,0,34.51259259169501,13706000.67573558,10101963971832.48,1.1499891667786207e-16,4.791007756037915e-15
100,33,0,34.50000000747866,13706000.67573558,10264701608739.04,1.1317571200418345e-16,4.905320454988867e-15
100,33,0,19.566666645660007,13706000.67573558,13265088524984.068,8.757686847633935e-17,899477.8717722258
100,33,0,19.48583338466142,13706000.67573558,11952227335555.363,9.719652082115863e-17,1286882.162585177
100,33,0,18.894236113688294,13706000.67573558,13575983976910.018,8.557132323191958e-17,7267376.110699213
100,33,0,20.3566319437341,13706000.67573558,11387674842310.941,1.0201511100081403e-16,87590.21758265028
100,33,0,27.539409722771552,13706000.67573558,11665550846369.3,9.958508846936205e-17,1.355105960732553e-05
100,33,0,19.393344907350297,13706000.67573558,12422249094053.334,9.351888730323832e-17,1655680.3100745603
100,33,0,28.000000028356226,13706000.67573558,12307871773832.082,9.438796035797712e-17,3.021878660368007e-06
100,33,0,16.000000473602995,13706000.67573558,12366545083786.217,9.394013487264549e-17,70913225266.40488
100,33,0,36.333333318978475,13706000.67573558,11907515251070.928,9.756148857126568e-17,1.333017798008704e-17
100,33,0,42.77777807179291,13706000.67573558,9451472955447.021,1.2291363669511585e-16,2.7071328200091825e-26
100,33,0,23.78125000371483,13706000.67573558,11929380607587.768,9.738266816138057e-17,1.7774805870636354
100,33,0,26.008333333196333,13706000.67573558,10834108483218.846,1.0722755036825874e-16,0.0017908109801107062
100,33,0,7.500000327304406,13706000.67573558,16403861585172.115,7.081959982700859e-17,2.1146024674923475e+22
100,33,0,6.500000117715899,13706000.67573558,13514128774503.207,8.596298973199876e-17,5.939685054290854e+23
100,33,0,33.00000035344692,13706000.67573558,12190238993932.373,9.529878074234357e-17,4.59796384407693e-13
100,33,0,26.333333339786805,13706000.67573558,11903640152706.846,9.759324863456648e-17,0.0005871388458376466
100,33,0,45.33333322814451,13706000.67573558,10506706689641.71,1.1056889160376321e-16,7.939687793828867e-30
100,33,0,63.9444444276869,13706000.67573558,10052879353223.143,1.1556041530599493e-16,3.360620899307678e-55
100,33,0,22.833333338926536,13706000.67573558,10104064421662.834,1.149750105105074e-16,41.232696519045724
100,33,0,27.500000010328222,13706000.67573558,10610416504565.781,1.0948815370062327e-16,1.686225894269905e-05
100,33,0,6.999997865249952,13706000.67573558,16646939034021.533,6.978549694363141e-17,1.0023790421114517e+23
100,33,0,6.499997828391088,13706000.67573558,17711020256779.227,6.559277197116072e-17,4.532220326754006e+23
100,33,0,15.999991465008861,13706000.67573558,12402524635031.986,9.366761584961222e-17,70709508132.49023
100,33,0,14.500001303344106,13706000.67573558,13514123252889.69,8.596302485484003e-17,7223557707721.712
100,33,0,38.99999934186144,13706000.67573558,11067031335527.324,1.049707801359699e-16,3.298297986094405e-21
100,33,0,57.99999944797037,13706000.67573558,9555893991726.148,1.2157051073247407e-16,4.559307019674315e-47
100,34,0,0.4999999953826091,3142953.349577771,74745018138973.39,1.5542372481862963e-17,1.6490260216087929e+31
100,34,0,0.5000000260067736,3142953.349577771,78277563355453.92,1.484096928010198e-17,1.574607879383634e+31
100,34,0,0.4999999954554255,3142953.349577771,71184937138298.27,1.631967323118577e-17,1.7314966455491742e+31
100,34,0,69.5000000592936,3142953.349577771,20377899785448.418,5.700856934771526e-17,4.3619615805133344e-63
100,34,0,7.500000045644924,3142953.349577771,33753273382936.152,3.4417844453179136e-17,1.027683344503292e+22
100,34,0,14.000000030778097,3142953.349577771,33393440368859.324,3.478871599473986e-17,14062669517113.143
100,34,0,7.500000034859568,3142953.349577771,36688723439177.08,3.166408651435993e-17,9.454588440762936e+21
100,34,0,67.50000000122193,3142953.349577771,22512850921625.93,5.160230115340836e-17,2.1142851020169165e-60
100,34,0,7.499999991183017,3142953.349577771,33181005992156.85,3.501144339487863e-17,1.0454078101571519e+22
100,34,0,40.0000000386126,3142953.349577771,22729057380483.473,5.111144266268807e-17,6.940045211456934e-23
100,34,0,28.17085063103923,3142953.349577771,24595843002059.016,4.723216492243329e-17,8.840844466572557e-07
100,34,0,23.789703936437945,3142953.349577771,28014006375837.02,4.146907434423748e-17,0.7370775645346793
100,34,0,3.000000062828576,3142953.349577771,44856932601488.5,2.589822454870618e-17,1.0666924260567388e+28
100,34,0,22.54057018237063,3142953.349577771,27796782949728.883,4.179314257986315e-17,37.59953173433755
100,34,0,21.499999995395456,3142953.349577771,27012043168490.836,4.3007295147323473e-17,1017.0654341306796
100,34,0,74.97644467690452,3142953.349577771,20347203615064.957,5.70945735373386e-17,1.4736861016313176e-70
100,34,0,59.75767544872451,3142953.349577771,20921225105911.535,5.552805379218792e-17,8.32628890502233e-50
100,34,0,54.889280842193784,3142953.349577771,21184227182135.25,5.483867327759812e-17,3.60868060451044e-43
100,34,0,42.9059320150991,3142953.349577771,21944122168776.59,5.2939684902615317e-17,7.795440080911786e-27
100,34,0,58.00000001626063,3142953.349577771,20632939957739.32,5.630389636469495e-17,2.111583558186646e-47
100,34,0,56.19956135869552,3142953.349577771,14145911869374.701,8.212372053544258e-17,8.810780236601765e-45
100,34,0,32.00000000151772,3142953.349577771,22542013585921.086,5.153554311603701e-17,5.75389455613686e-12
100,34,0,69.02631578838077,3142953.349577771,19136041782096.273,6.070821365818877e-17,2.057182238713547e-62
100,34,0,72.44407894736901,3142953.349577771,18683411318407.16,6.217895079658125e-17,4.576710737167821e-67
100,35,0,0.49999999763019787,12105638.89061755,39276190969798.17,2.95780951358761e-17,3.138198383882303e+31
100,35,0,0.4999999944004685,12105638.89061755,36228901504605.16,3.2065971222778013e-17,3.4021589161743417e+31
100,35,0,49.00000000728778,12105638.89061755,10796352984807.854,1.076025315876798e-16,7.678555145466171e-35
100,35,0,2.4999999943724305,12105638.89061755,21176953644271.176,5.485750843081234e-17,1.0869099593647691e+29
100,35,0,25.50000000191642,12105638.89061755,14091130110449.469,8.244299101447106e-17,0.006799157170862885
100,35,0,17.499999995885332,12105638.89061755,13019217184608.701,8.923078066881822e-17,605099609.3974173
100,35,0,2.4999999934161963,12105638.89061755,21135217165476.73,5.496583753949444e-17,1.0890563230979629e+29
100,35,0,37.50000000491548,12105638.89061755,11813568295074.732,9.833734262694073e-17,3.4395653005832343e-19
100,35,0,41.499999999393594,12105638.89061755,11756900152684.658,9.881132764525974e-17,1.205275746933581e-24
100,35,0,1.000000001933131,12105638.89061755,27846155498400.934,4.1719041364479904e-17,9.201451273090316e+30
100,35,0,17.500000001122544,12105638.89061755,14125205174188.812,8.224410893530568e-17,557720968.035592
100,35,0,62.00000000344812,12105638.89061755,10737566794259.783,1.0819163552962218e-16,1.4150054408611627e-52
100,35,0,5.249999999195325,12105638.89061755,16311927722421.102,7.121873838876355e-17,2.4975649217213284e+25
100,35,0,13.499999999692733,12105638.89061755,15462288026534.38,7.513214804212307e-17,146097705654844.28
100,35,0,1.9999999990001243,12105638.89061755,23323822787306.035,4.9808083506439185e-17,4.747287040664026e+29
100,35,0,47.8749999989318,12105638.89061755,12060556971358.373,9.632348786531083e-17,2.3556601103474527e-33
100,35,0,5.0000000014022135,12105638.89061755,17017096458437.633,6.826751648948384e-17,5.250863146445821e+25
100,35,0,48.49999999885222,12105638.89061755,12082383747494.97,9.614947988391657e-17,3.300594306184236e-34
100,35,0,13.999999999959073,12105638.89061755,13126797856389.086,8.849948980619803e-17,35774220533553.57
100,35,0,22.000000004949015,12105638.89061755,13199532844179.412,8.801182032679351e-17,432.67278478093976
100,35,0,68.75000000057207,12105638.89061755,10595529409968.363,1.0964198843963162e-16,8.851175305021679e-62
100,35,0,6.000000000058151,12105638.89061755,17611452668885.97,6.596360532665893e-17,2.1925253734867915e+24
100,35,0,53.500000004057256,12105638.89061755,11626067013363.38,9.99232940722099e-17,5.169281383503457e-41
100,35,0,11.999999999430173,12105638.89061755,14654049140730.977,7.927603503461291e-17,1.7160267054270926e+16
100,35,0,22.500000001440355,12105638.89061755,13561239224674.537,8.566436251384753e-17,87.54484750655207
100,35,0,10.00000000194646,12105638.89061755,16265242460845.807,7.142315375107651e-17,8.278923097461212e+18
100,35,0,61.999999999688896,12105638.89061755,10167924958961.998,1.142528999543406e-16,1.494278889374885e-52
100,35,0,3.49999999761161,12105638.89061755,21049713680310.582,5.518910759181345e-17,4.7253556730016563e+27
100,35,0,12.000000000027867,12105638.89061755,14884390068738.836,7.804921180609458e-17,1.6894706134940564e+16
100,35,0,32.31249999981074,12105638.89061755,12013334890814.959,9.670211674259918e-17,4.045045526921286e-12
100,35,0,67.75000000000904,12105638.89061755,9347140311390.03,1.242855969182266e-16,2.3217806975327597e-60
100,35,0,6.500000000001933,12105638.89061755,17356976909628.535,6.693071720543013e-17,4.624635891727678e+23
100,35,0,27.000000000035925,12105638.89061755,12631605994744.66,9.196890035699783e-17,6.813618393589841e-05
100,35,0,30.999999999991388,12105638.89061755,12453154880143.629,9.328679553579353e-17,2.4101916224207485e-10
100,35,0,5.499999999904134,12105638.89061755,18564101294044.05,6.257857004110632e-17,1.0005851558744091e+25
100,36,0,0.49999999811717544,1675641.8620016694,94686072112463.61,1.226912139411273e-17,1.301738218599953e+31
100,36,0,0.5000000273626597,1675641.8620016694,109609061331264.23,1.0598712359816254e-17,1.1245098353767586e+31
100,36,0,0.49999999522390226,1675641.8620016694,93602824370646.81,1.2411109610105245e-17,1.3168030001976677e+31
100,36,0,7.499999986459443,1675641.8620016694,46181715294049.945,2.5155300223965556e-17,7.511129265545234e+21
100,36,0,38.75000000935415,1675641.8620016694,39652405933300.016,2.929746343850279e-17,2.019038793255642e-21
100,36,0,7.500000021112555,1675641.8620016694,50373477406633.65,2.3062035279036396e-17,6.886099855982096e+21
100,36,0,27.500000001363787,1675641.8620016694,31408123121911.043,3.6987721570318494e-17,5.696475237763856e-06
100,36,0,59.49999999760348,1675641.8620016694,27780520993704.152,4.1817607140730206e-17,1.4088491509222339e-49
100,36,0,74.5000000025866,1675641.8620016694,29395739602189.695,3.9519839568622104e-17,4.556959562521725e-70
100,36,0,70.28125000194404,1675641.8620016694,28766320121423.535,4.038455068899648e-17,2.654837850820932e-64
100,36,0,74.62500000546788,1675641.8620016694,27520539719090.1,4.221265007654208e-17,3.286665994329189e-70
100,36,0,8.625000000295643,1675641.8620016694,47745223409398.31,2.4331542092037895e-17,2.1199320901842554e+20
100,36,0,47.093749996501856,1675641.8620016694,33073682558000.7,3.5125054823945e-17,9.998076799233309e-33
100,36,0,25.00000000536147,1675641.8620016694,37619033874841.2,3.088104061748534e-17,0.012251279271699783
100,36,0,3.0000000373253215,1675641.8620016694,61419385287027.95,1.8914466624023464e-17,7.790464504358565e+27
100,36,0,33.59375000005329,1675641.8620016694,33094373980018.66,3.510309376998444e-17,2.6225611528424388e-14
100,36,0,44.093749999030706,1675641.8620016694,33039543732871.035,3.5161348548640467e-17,1.240206602312564e-28
100,36,0,27.62500000126039,1675641.8620016694,37346929263249.945,3.110603564996913e-17,3.234791218159895e-06
100,36,0,25.000000002514525,1675641.8620016694,35653569344313.12,3.258341126692344e-17,0.01292665229681477
100,36,0,70.0937500000133,1675641.8620016694,29436196176959.312,3.9465524217046796e-17,4.675856672103534e-64
100,36,0,44.75000000287241,1675641.8620016694,32233243788917.664,3.6040893702387636e-17,1.6175290155563043e-29
100,36,0,9.500000005159876,1675641.8620016694,45201695395151.266,2.5700693368332018e-17,1.4330714310257684e+19
100,36,0,42.00000000043701,1675641.8620016694,32608565040935.332,3.562606669815624e-17,9.03356931575553e-26
100,36,0,70.21874999703596,1675641.8620016694,26776466839240.94,4.338566846978607e-17,3.470903725931568e-64
100,36,0,69.99999999977138,1675641.8620016694,27808981579257.98,4.1774809687601864e-17,6.644588314139819e-64
100,36,0,23.49999999987938,1675641.8620016694,34341398150020.918,3.382841048010215e-17,1.4939485574308298
100,36,0,31.999999999271495,1675641.8620016694,34359960144513.574,3.381013564024826e-17,3.774869633904197e-12
100,36,0,41.999999987239846,1675641.8620016694,30917396661692.88,3.757479731528982e-17,9.527702090214082e-26
100,36,0,39.499999999816964,1675641.8620016694,30253629232292.76,3.839919185098997e-17,2.5081555932395354e-22
100,36,0,43.99999999666055,1675641.8620016694,31162246044234.14,3.7279562950324524e-17,1.7652637962209748e-28
100,36,0,58.49999999996135,1675641.8620016694,26975220202145.766,4.306600296026939e-17,3.35750163505481e-48
100,36,0,56.25000000006601,1675641.8620016694,22771710127240.97,5.1015707937095635e-17,4.671242145281549e-45
100,36,0,1.0000000000007248,1675641.8620016694,75012067726343.27,1.5487040262876914e-17,3.4157843168873046e+30
100,37,0,0.5000000148793902,5444472.628903802,62222024528454.89,1.867047756615926e-17,1.9809138850962032e+31
100,37,0,0.5000000079239157,5444472.628903802,56014915735308.266,2.0739385176781697e-17,2.200422395044859e+31
100,37,0,23.999999946743173,5444472.628903802,28623062880834.09,4.058667368744135e-17,0.37260562501483724
100,37,0,60.72448977146996,5444472.628903802,16713032477407.984,6.950952286186772e-17,4.9990183471224703e-51
100,37,0,34.99999999555712,5444472.628903802,11869000941041.707,9.7878070686004e-17,8.818838479961571e-16
100,37,0,2.499999984106239,5444472.628903802,31405789880293.746,3.699046951238987e-17,7.329044311593687e+28
100,37,0,34.78571426941653,5444472.628903802,17130544225649.232,6.781541192019544e-17,1.197900565648786e-15
100,37,0,24.35714284086589,5444472.628903802,18117373571008.957,6.412159624165834e-17,0.1916871288899092
100,37,0,22.571428573551543,5444472.628903802,17456743930178.654,6.65482015275021e-17,54.33895366876621
100,37,0,37.285714286515486,5444472.628903802,17580753373541.896,6.607879016310232e-17,4.531203226060533e-19
100,37,0,24.714285712741912,5444472.628903802,20221075690853.12,5.745069801627925e-17,0.05592508433956535
